AIRCRAFTS.aid  AIRCRAFTS.aname  AIRCRAFTS.cruisingrange  SCHEDULE.flno  SCHEDULE.aid  
5820	mdytnkxnfw	1798	3450	5820	
7403	kmdxdctthq	1101	3857	7403	
4961	hhjtzbshqi	1251	1606	4961	
5615	cbrgeeqkcm	2920	3093	5615	
1100	ajildlwpgo	404	6386	1100	
2405	ybqrzmyctp	1909	9507	2405	
2619	oqhflvcjth	1877	3315	2619	
9023	arjlqxxbcn	1120	6006	9023	
9662	scvxiqclqz	1340	8482	9662	
6796	tolzvogezn	88	3235	6796	
5479	ddvvqprkvc	1005	400	5479	
5691	pphmdmmvba	2912	5124	5691	
1914	yqjpgdqpcb	2638	3285	1914	
3829	dprpjnjuph	2906	8951	3829	
4713	tuibjofjzj	576	5475	4713	
6103	kqvznftycz	2117	9931	6103	
5503	qxofupiwhs	541	63	5503	
3239	hohxwyehhx	918	9136	3239	
2500	laipewukmi	587	3122	2500	
7956	mwfnywulem	1557	4081	7956	
9619	vgxeejrysq	2412	3119	9619	
8927	maxabrgadx	2615	6201	8927	
4535	xcjqhbrrkb	308	7909	4535	
541	githbttokf	576	5407	541	
5712	clsuxdnrcq	2222	9207	5712	
9369	fujdpuijjo	2675	4115	9369	
3784	vtnpbfmzle	1006	128	3784	
3292	kezmkzezke	2688	9943	3292	
7374	iomimzwobc	147	3162	7374	
2595	imiwlgkjro	266	430	2595	
1188	duerkwwcps	2731	4859	1188	
2546	fgoqpbldvf	2264	9942	2546	
129	woaglrrsxc	2009	703	129	
6649	pzagghhsdn	2115	5881	6649	
8844	bffvyayzjh	608	1583	8844	
577	dyjxxwraiq	2620	9122	577	
4187	ctclilwsre	234	8186	4187	
9920	inhtahctsd	1551	3487	9920	
2226	bscglrwjtk	2994	8767	2226	
4297	nwagqoxzhq	34	4684	4297	
8261	oxggzzzewh	176	2032	8261	
6098	aidxupkksr	536	8435	6098	
7759	xrvytecuxa	173	6152	7759	
7150	xedozgwzhr	1528	9010	7150	
4388	ywodktovaa	1999	4565	4388	
9062	hxeptxrwjs	2907	8920	9062	
79	qimnmibder	1003	1469	79	
4760	opqddmerab	2699	9813	4760	
314	fhmcuqksse	2056	803	314	
3260	nkjdpbuneo	2761	3817	3260	
4495	uiklwhsyzu	2638	462	4495	
6661	vfjuxnnwxy	2516	9479	6661	
2966	nrxhdtoxtm	2808	3107	2966	
4054	xjzchoukdc	1180	6027	4054	
7106	xijausqesa	2828	1715	7106	
2009	otdvcpoihf	138	8386	2009	
1127	hjttaidhwu	1022	5455	1127	
7068	debdrvrnpi	1267	3170	7068	
2597	gqppdpyadk	420	756	2597	
9491	widtcnbhcp	963	2090	9491	
5316	gnbjvcekln	302	5025	5316	
3587	obpwrecywv	246	5876	3587	
1764	queggnsttz	2345	4106	1764	
7733	hchirurjps	463	2708	7733	
7498	rvyjqajobx	2872	5865	7498	
5120	fmrbgocqbv	1542	8744	5120	
4684	oiwmixwewf	2612	4254	4684	
2578	lczhofpyzp	2752	6274	2578	
7685	ypuswcgxoi	1215	5073	7685	
355	irdzefbmxn	46	1150	355	
5973	dhtrismmrv	2604	3014	5973	
5216	luragijoog	408	2954	5216	
4780	ljvjfftryz	2299	2065	4780	
8547	cwogwereho	111	8189	8547	
4479	laxbfqzudu	737	1647	4479	
4226	uzlzrgdczs	1145	1312	4226	
211	bfdxxpjuwk	2553	8780	211	
2558	lvdnmhkmip	316	7297	2558	
2126	oanqhhfpto	396	4174	2126	
6620	hvizfljnee	2862	2105	6620	
4888	zefnixawse	893	8303	4888	
9835	wvtdsktkrx	1199	5328	9835	
2614	gmdsseagxt	833	9865	2614	
3458	irmugqexze	158	8103	3458	
8342	fpcnobpyje	465	4766	8342	
9387	etfeatiamp	2027	1926	9387	
2752	ntmucypalg	444	1559	2752	
2598	oknbcvlhtq	1416	9640	2598	
2181	ymqpoyavtm	2390	3858	2181	
6449	xjmpevjicx	839	1546	6449	
642	yknbfsxnvp	2302	2675	642	
6144	ewkbrgdgnq	2399	3512	6144	
8755	utyhscddkm	617	8396	8755	
7666	oylrggxltt	1221	8943	7666	
3530	jzkkxnjcbb	2702	8897	3530	
1469	hpdkwugvnb	1092	4755	1469	
5267	rtbfbqdjtd	2524	2662	5267	
2805	mugiayfjnx	1938	3753	2805	
7344	onoaycmkzb	2601	9170	7344	
7344	onoaycmkzb	2601	3808	7344	
2919	dflziosvsb	2199	9544	2919	
3078	zumakdsanh	1803	6952	3078	
3768	nszimuncgn	436	2855	3768	
8030	dcalenkxoo	174	4279	8030	
1809	asdqhnndbp	1752	2932	1809	
553	rjjkmqazht	1673	7094	553	
9970	infmtyhhjk	2508	1335	9970	
5620	qynlbxvsch	1249	5013	5620	
9509	wunynwxwob	2429	4500	9509	
5429	wwevvzooqv	386	8003	5429	
9010	sgegrwymyh	234	415	9010	
2848	mzkknbpcgn	1259	5211	2848	
8956	jjwyrqxklm	1514	8837	8956	
1435	cjmolvhnol	277	4831	1435	
102	uipmlujcen	448	9896	102	
3345	nkyrtuzdss	1928	9047	3345	
5380	recvhiiuae	26	2848	5380	
4745	qjvpnydfei	2862	368	4745	
7767	xojmffaert	947	1969	7767	
3858	wvwofymjnw	2717	9997	3858	
8466	mhwjaadpkf	852	482	8466	
7879	anoglkqdge	1289	8737	7879	
265	rdpcecport	1036	2836	265	
2386	znmwezunii	666	166	2386	
834	bdlpxydzyl	1059	7339	834	
2231	rcyemvfxae	1033	9956	2231	
2781	ydeejdfsen	775	5928	2781	
9620	yiglfnsfnu	222	1403	9620	
5142	addngfdiug	1168	9653	5142	
6639	cvfsrfwqsn	1115	5873	6639	
7479	hqcqevrxnp	2703	1109	7479	
4666	owyqzrpkqi	2766	7929	4666	
127	woartxmche	393	1927	127	
1599	kukeorwopy	1138	7058	1599	
1042	vmzcroqbsb	2833	2036	1042	
4937	vapxrawuxv	1188	8970	4937	
9764	xlgkylbmak	567	7691	9764	
5908	siuhyxzcmd	2012	7717	5908	
9687	tyhekcxusf	897	9773	9687	
9058	cbvobovqvo	804	4705	9058	
2996	amebgkhrzg	75	8440	2996	
8729	ttnhpvjted	469	9769	8729	
1088	kdyvxpgcqc	2568	6397	1088	
6460	fxhjmousyq	996	3910	6460	
3571	amalbmrqbo	1742	1290	3571	
7618	egdxtjwcby	2900	9211	7618	
4171	zpzuowpqbe	160	8039	4171	
6888	karvzdurbo	696	8293	6888	
4583	vmkturtblc	2920	2749	4583	
3593	inrnbshhbe	2354	2054	3593	
7335	ffpevjsuve	2766	6918	7335	
3071	bwsctvbfxk	1466	2918	3071	
5975	rtyuthrwwg	2205	3810	5975	
1126	vgxowyqsvb	408	2910	1126	
8556	ebitokkqaj	2011	9124	8556	
5227	slcjhhkcsu	2089	2450	5227	
3052	wkcwsliyrm	2690	4427	3052	
9155	eztwngwpvw	2928	1610	9155	
9051	dxwufvjyrw	805	8872	9051	
4882	obpvkfdgup	2653	516	4882	
8790	qhyjfzzsmj	540	3313	8790	
6585	npanuooyzw	1963	5811	6585	
4324	gnkwevyudd	429	4360	4324	
9108	njtqbitevo	1133	4430	9108	
7491	vqyofokxla	629	1652	7491	
6153	pmitouhkqs	1037	3386	6153	
9408	qhmkwgmpcm	324	5441	9408	
2349	xmhbbzrbds	1803	261	2349	
9081	uweavfggde	92	8265	9081	
7667	wpikijrvwf	471	5936	7667	
3705	cdmqaibcop	1793	2181	3705	
1413	amjfyubcrf	2299	8937	1413	
6409	ixsfkligfd	669	2182	6409	
7110	uocidmnvml	1718	4751	7110	
3302	ocnhieinko	2847	3677	3302	
1325	cyupsnrxfs	123	2589	1325	
7146	cuztajyxkx	503	8042	7146	
5743	esqztpprtq	2606	9005	5743	
6634	cqgtyqimpz	2978	5696	6634	
1202	iqsindddft	2739	3538	1202	
3947	yfkdyathmi	111	1955	3947	
2801	akzqsdtfhe	1101	79	2801	
319	wwoazmhses	138	1716	319	
442	qadnhfhghi	553	9469	442	
3647	vanexzzdgo	2985	4229	3647	
6917	adtlqogvck	2169	9733	6917	
8125	yevwejslbr	2936	3757	8125	
999	btrmhnosri	2983	9015	999	
852	xxdwkgrsjz	909	3547	852	
9920	inhtahctsd	1551	1798	9920	
6431	ivdmlygyfx	370	2590	6431	
6473	jokpwocuoi	2240	7845	6473	
5242	fxwcbjnicl	238	7813	5242	
8714	oapeujllve	2154	3410	8714	
1890	znecjmfvca	1207	5021	1890	
4017	xqhsyjnaot	865	2652	4017	
2082	bwgrpeflid	322	3835	2082	
392	lcekmrxrcd	2418	606	392	
8641	xrpjflthkx	2991	1087	8641	
2320	vmgdyxbzgq	1414	5322	2320	
3527	spdmmcawrr	164	9607	3527	
7862	orolneffqj	880	9445	7862	
7891	jrqsxcttew	1583	856	7891	
5029	uijfjqjbxx	1101	4381	5029	
9963	autuxwpnqa	718	6985	9963	
5728	oniitsycpi	567	1793	5728	
7122	uykudmulpr	2862	9906	7122	
3920	kbzfmtggjg	1985	4525	3920	
7829	nnwfyzavdz	830	8072	7829	
1092	xsvdtjzfss	182	5015	1092	
1782	sjgpdsjrlg	1354	137	1782	
9317	thdrirpyns	1177	202	9317	
8450	pjscyatthp	466	3872	8450	
7630	cixwlawzhy	658	8802	7630	
8665	qixlxhpsoe	139	8587	8665	
5259	qtycvnjlzx	1665	2952	5259	
8054	zjctbuwtqz	1773	5734	8054	
3996	hpvjticiga	1262	9253	3996	
5463	njolbpndxt	1289	4559	5463	
430	gbzrastftr	779	7631	430	
6548	zsulvtbhkh	136	15	6548	
3178	kwsvmfpwln	808	2891	3178	
8438	rrgottiuei	2587	4469	8438	
6291	xjiigrauou	2586	2706	6291	
4740	warrswztrv	1929	7619	4740	
1018	zdxnxthagw	622	5365	1018	
4180	asjohnffak	1778	8420	4180	
6622	ambhzldlev	1367	5574	6622	
6622	ambhzldlev	1367	6486	6622	
5314	usquodpmyd	1694	6637	5314	
261	gylxlgfzac	257	4313	261	
7113	uyxledumcd	969	59	7113	
2695	xcttcfihsd	288	2172	2695	
4242	rflwvjjytk	1816	6651	4242	
7952	yhxethxkns	2264	9800	7952	
8602	ndhzkfdzmf	702	3891	8602	
1360	egrwqvswgl	1393	9778	1360	
1249	lpbbnekkaf	1208	6116	1249	
8069	sxnkaydfdl	91	3735	8069	
1103	lajpughsrn	1908	6425	1103	
3286	doutsmpxpb	1531	9814	3286	
1627	lnscslkyqh	1637	6471	1627	
4113	lyxbwanrap	1537	9873	4113	
5565	shwxidxfaf	1424	4635	5565	
2360	mtbegwddke	343	2803	2360	
4992	bekrxskznn	584	7795	4992	
4860	cplhjuiqlf	2883	6520	4860	
9473	bpozmdfbog	2227	3994	9473	
2735	qjeifqenzv	761	9556	2735	
1331	ovyktqmwix	585	2561	1331	
7816	fivawpyzdj	2284	2031	7816	
7284	gnefvotyff	1025	9432	7284	
6050	xagzodlcrj	1705	8775	6050	
4140	sawzsduavi	1990	4974	4140	
4814	szdpwrfaen	2023	1844	4814	
6193	rozxusrela	1492	8283	6193	
9273	kplbxoxktm	2955	1730	9273	
7501	bkbbcaudwn	2447	6367	7501	
102	uipmlujcen	448	3332	102	
672	edtphargfk	2116	2922	672	
2579	sbsbemiehe	2034	1001	2579	
6195	firvnpanfl	2248	7858	6195	
5533	ihdfmlbjpn	2963	7323	5533	
1356	xntsbgores	1482	7363	1356	
3604	istyybpvgq	1664	2251	3604	
6424	llorkbfopq	1358	8190	6424	
9746	yuetqchyrb	980	5769	9746	
2313	dtmjxnsigo	2545	7660	2313	
7728	hjbivvczaa	171	4963	7728	
8971	dnezkecldy	2301	3351	8971	
5142	addngfdiug	1168	794	5142	
66	qnhidzgaug	1291	1495	66	
366	buwnnqouqh	2060	454	366	
4666	owyqzrpkqi	2766	6107	4666	
1781	xfjylvoinw	1949	3388	1781	
8402	rvsqdqyzet	1815	360	8402	
6652	ejqrrexfug	2634	1340	6652	
8106	ttgiiesmry	896	2698	8106	
6323	hlawtvgekq	993	6452	6323	
3041	aiayzwahbw	2375	3682	3041	
6476	jkkuxmbcvt	890	3242	6476	
5811	juenuqqctz	2270	651	5811	
8660	bqtpxgbcwu	109	4746	8660	
5906	ucmedjfjxh	713	2535	5906	
55	aocchurmmq	1848	9106	55	
4729	xpmjthkgbn	1894	9324	4729	
9769	mbmproeyyd	1299	6099	9769	
54	uzbazxmmwx	2555	5168	54	
8926	jzxhuvmsrj	2305	6062	8926	
801	yoxfjntnqz	598	990	801	
5282	gwmbuedswp	2268	4273	5282	
3995	shljatppnc	1555	9481	3995	
3028	zyilpajjcw	1597	3587	3028	
3028	zyilpajjcw	1597	1438	3028	
5015	vyroqpryyn	1217	7238	5015	
1398	jqqzfmidtw	2768	9044	1398	
5921	xmefgfgbph	1462	1762	5921	
8887	ynktaqefjz	101	6564	8887	
5318	qduhajvvot	2331	3328	5318	
3893	ynnkirjjil	1978	7041	3893	
5820	mdytnkxnfw	1798	7669	5820	
1064	nveplbppsh	697	1532	1064	
7369	cmnrwbebdj	1152	7392	7369	
889	symvaiabuy	982	2363	889	
3701	cituehcoee	1717	8864	3701	
3199	jjahdxcukm	82	6213	3199	
667	ihfwxtfukr	2726	8795	667	
7954	bolzmxders	1876	2895	7954	
2187	eogjpnwwrs	2455	6938	2187	
4246	cyivjamodd	1714	7768	4246	
3268	uyaidamokd	2926	3958	3268	
9592	fbshblxjhm	639	9037	9592	
3891	wflgzvzwrs	2790	7898	3891	
1494	ogenbspgnz	1153	8932	1494	
9323	ygfgssqikr	952	1657	9323	
7602	rqpeymfobr	2157	6378	7602	
5644	mrocwatgzf	2488	9329	5644	
3156	hhhibmubci	496	2481	3156	
4891	nnadyzuqwm	1468	4915	4891	
2729	ykxzggcomy	1514	5784	2729	
3359	gnefqcmcpv	1094	74	3359	
8592	kvlqwtpfcj	1592	4039	8592	
1744	lzzuwddcvf	95	1579	1744	
7987	ffpfgtqcpg	2915	6102	7987	
4840	mohhsjvevy	2986	3884	4840	
5157	eifpraoisx	768	4096	5157	
4589	epulyhihcl	1767	7357	4589	
2462	ubsgupnfqa	872	292	2462	
7889	msaxylxsop	1024	1952	7889	
9464	uvrczgwooy	1517	5538	9464	
8516	lehmybxwda	1882	6360	8516	
9419	vkqknwsrlm	2655	3794	9419	
6075	qauhgyxktd	2621	9774	6075	
7054	erqkfngtry	2929	3970	7054	
7423	jgnnzgmliu	1605	1728	7423	
3845	nmbghesutu	2200	4570	3845	
2152	phasnkbfay	1263	6678	2152	
8666	dzamadhqpx	2350	6113	8666	
2660	zyeoibdjak	316	876	2660	
6198	syuoyjkvvs	2176	6179	6198	
7912	ibtgozaavm	2000	2550	7912	
2817	ptlkyibccv	776	7196	2817	
4547	ekqxgyhtsv	2744	7054	4547	
8015	sohfrhqtoi	513	9852	8015	
8555	xblzvycrnh	1648	1828	8555	
7711	zorgxemdwc	1322	8254	7711	
579	invswbalwf	309	7130	579	
9250	ytuvkmjyfn	830	7996	9250	
8396	wfixxdjold	948	6546	8396	
6385	ohqlvsxdaf	2218	1995	6385	
8511	gbjpmeswvu	798	9219	8511	
5797	uvprzpaats	2843	1313	5797	
5752	oclcgobtvn	1477	7103	5752	
1073	qctzxcihxp	2601	4144	1073	
2505	tsdxdcfhku	2879	1682	2505	
4555	xqtpqwheqr	966	4169	4555	
9938	jgzzjdflev	2866	8631	9938	
5787	bupedwevnn	158	9986	5787	
3246	kgwqbtmhky	2598	3530	3246	
5016	vufvmfzxfi	362	5787	5016	
754	vrnrmgeiae	186	1478	754	
2172	gkfzwogoec	2970	8185	2172	
2554	mxlawqlmih	403	8724	2554	
5983	lzaiiwffoy	46	2641	5983	
3087	jmvmhfiqis	2091	7120	3087	
792	vaimedfzxb	2231	6858	792	
9507	csjhfrmxcg	2809	1595	9507	
8104	vkzzccgios	2702	9617	8104	
3027	qchpgdpqze	367	7491	3027	
8872	rlnmmjtlul	701	1135	8872	
4594	rxrpnfwmyz	1119	4855	4594	
974	rnjhgevpcv	365	9795	974	
8990	xrnirbozmg	2809	6393	8990	
9680	kasuwuycvj	1604	3596	9680	
5414	qxvgtuwobx	2802	1192	5414	
5407	rscyditelk	1004	647	5407	
774	epmtugvoun	35	8867	774	
8352	kdyvyzqfoz	41	7402	8352	
4736	rxiwixvlir	2896	9187	4736	
3815	cbgxcrmegi	1817	3918	3815	
6521	zzdedmfkok	2387	3529	6521	
1003	mhtnmjydfk	1739	8607	1003	
261	gylxlgfzac	257	1	261	
7853	tsogezxzsa	730	9242	7853	
4449	ebguajjzrt	2412	4127	4449	
565	gjjvfcosax	1426	3209	565	
5158	hydivewreq	1410	7435	5158	
6136	tcpwkikaqo	1983	6323	6136	
5260	nktfamzwnm	228	1235	5260	
1691	tmfzickzjs	952	5070	1691	
9665	tckmqteoxy	2229	9328	9665	
763	wqcryhhzvv	15	1681	763	
8610	bfqklpfjlc	1024	9127	8610	
862	fkyxdjpegg	462	1671	862	
5491	sqsenygdor	680	9851	5491	
7993	bijugtkxow	2823	2809	7993	
9905	ysrpxajfgc	2113	7753	9905	
3413	upomiwwiei	1566	7601	3413	
6456	ncdkvkpltq	2617	1886	6456	
7674	yxhpqgsnbq	235	7749	7674	
7828	xencjckeeg	300	9327	7828	
6692	kkjyjxphiq	187	4708	6692	
8354	rxtnqjgzsv	2691	4752	8354	
1708	qvhxepmjdu	92	4171	1708	
1117	hhkemagymn	1977	4956	1117	
413	sopitrjxam	2642	1953	413	
2787	uwuinnkzyt	1109	6076	2787	
1959	fbjvdntbsz	1301	9491	1959	
7730	buxzzrmmtt	578	4421	7730	
9649	tjhygbhbgj	234	5342	9649	
646	tchtywecfj	1578	4200	646	
7044	dkvuetybxv	1714	9921	7044	
3107	apczxczisw	2298	4822	3107	
6168	yfalvucczy	2427	5914	6168	
9414	iafvfnjhos	120	7964	9414	
2044	trqzvjzjrw	2208	8192	2044	
4181	fxnzczlpvi	1555	5988	4181	
2986	oplnqeyshf	2352	5117	2986	
3759	giojmtqali	2803	3454	3759	
9705	pphtbydouj	56	4680	9705	
8230	fjssftdgmk	2339	1057	8230	
1981	ejnzzeypzq	2766	1027	1981	
5781	thwqrjzlqe	1958	4314	5781	
5550	nxnbiukilo	725	444	5550	
6675	fphbpqxjre	595	7170	6675	
4150	hopiphnrcl	2873	1121	4150	
1901	cdnemhlngf	1442	4076	1901	
2232	balwxpdnsg	493	4554	2232	
5602	wwlggcbaey	1983	1470	5602	
9716	ivkmtgviql	1912	1846	9716	
4312	ffwynuspno	811	7440	4312	
9863	naydxzgijd	2362	8602	9863	
6775	nfklnoirgg	2140	9198	6775	
2685	wvqankfmqu	2369	1297	2685	
8224	ewtcdhwzpb	1070	4270	8224	
790	cuetwgbusk	2805	7390	790	
949	euqxjuujta	1979	1224	949	
383	fjzjzmnzdp	2118	885	383	
4693	pkbmzozwmc	1613	6080	4693	
3391	dwrdwnukgt	1195	4213	3391	
5115	nqzqzsopfv	2746	7276	5115	
6580	whueneeypx	984	4937	6580	
5949	egmnjizehy	544	3674	5949	
806	eefeuqnapo	471	2283	806	
3569	xtvjvjswcw	63	8521	3569	
5306	ghezmzhqpj	971	8934	5306	
6818	eodbweucxq	2152	1865	6818	
8788	htoeikuqtv	2754	6168	8788	
1182	yeopikflhq	2266	1317	1182	
9430	rwfkhnuier	2770	1638	9430	
2264	bqzvokdvru	1913	4964	2264	
5656	uqraftrcsa	1999	4301	5656	
4455	llmwsqpdzi	825	7411	4455	
3495	hxqojmqdop	1746	5917	3495	
6698	rbgjvszhdn	2268	2936	6698	
1009	bobbtzapjp	732	3095	1009	
7369	cmnrwbebdj	1152	7152	7369	
7887	qrpsomuuiy	2308	8173	7887	
3321	oslyjvcgwp	40	4898	3321	
3321	oslyjvcgwp	40	8481	3321	
9826	nvxprojwzr	2231	9501	9826	
7319	qjbpdmrijc	301	925	7319	
78	vdrzuchsyc	2771	2714	78	
1929	vpmabyylba	2670	1576	1929	
8668	koowgyihvj	1036	6046	8668	
8142	wtxyznlapj	2405	3845	8142	
3540	pyozxnmseq	1261	3167	3540	
8238	divubslogb	269	6872	8238	
8765	xciyeeuiid	1628	5804	8765	
1139	obecnmuhzx	2387	1448	1139	
6279	fdfsvwfhqf	2553	666	6279	
7152	tmqlyremuk	1376	140	7152	
4055	tckorzzbjd	1746	9760	4055	
9944	cxfftdbklx	2231	1376	9944	
2227	rfwozzuwtb	1623	6066	2227	
8617	vnaxbmoaqy	2512	85	8617	
8299	gltrymfnts	233	7455	8299	
7910	mbmzugzluj	594	3499	7910	
2207	idkpgauzkg	1206	3833	2207	
2661	gefybbjike	2583	2747	2661	
7590	bfcdtkfnuu	2249	595	7590	
85	ixwxdavhhj	316	6624	85	
1148	nlvaciykbc	2879	6268	1148	
5839	rsriyakzlw	2225	668	5839	
9684	peoqpfmqhm	2692	6770	9684	
9914	lcfxhehupz	465	358	9914	
1122	ypazkvvgkm	1305	2404	1122	
3243	cnuwnqlhkq	2899	5171	3243	
7720	wkbsultdet	2708	4519	7720	
8803	jolabuaqhd	2002	4780	8803	
6425	ryhftjoikb	2318	2016	6425	
7234	chavcquxmo	2472	4967	7234	
999	btrmhnosri	2983	304	999	
2122	cdlwtwbcsm	1051	9212	2122	
5471	bndfuxkfqk	781	8863	5471	
2636	rncrhrycdo	1733	5905	2636	
2719	omytuwfzew	509	7668	2719	
6473	jokpwocuoi	2240	2386	6473	
4389	gzfvmebuvc	1421	7713	4389	
8650	nmmqevghim	2262	6554	8650	
278	wjbpqvhpoq	2496	2653	278	
5315	mjqmjgtibf	1788	9064	5315	
3868	osiawlqmvl	1212	2654	3868	
826	jitaiywwwl	1963	5713	826	
462	lyedalncea	2377	3625	462	
3695	kghwgfmgtm	2655	7562	3695	
7056	wtadeeimqr	428	2415	7056	
65	tmpaohmmds	846	5201	65	
2441	hexkmfnvmt	790	3165	2441	
5797	uvprzpaats	2843	5031	5797	
5800	pmnuvchdso	2457	6321	5800	
2643	joevwvkgmd	1359	3685	2643	
5895	zbzqultqff	354	6147	5895	
8974	pjdkswrrvs	1686	4516	8974	
7106	xijausqesa	2828	5977	7106	
6695	gmneohvlxl	2543	1508	6695	
6266	ogiyszspss	658	7227	6266	
5447	swtvqzyann	556	6902	5447	
384	lttcfdqnsm	1291	9321	384	
7080	lnvrpgzoxi	2750	273	7080	
5796	vrwosgjeks	607	6088	5796	
2262	tqxdinbpie	2513	6866	2262	
3035	fzuuafntlu	2352	4400	3035	
762	gkgkprhyjl	706	7806	762	
9678	jtibeuiyxv	419	3760	9678	
1542	kipnzuvaoa	2625	2008	1542	
4650	ggrlgniuep	999	2156	4650	
1987	lolbhoyoev	2710	3719	1987	
4893	lnnmnitjti	2472	6765	4893	
2849	yftsudjopx	1228	6980	2849	
8204	ksyzkjyekr	1212	9681	8204	
1013	gqljrbizxx	1276	3334	1013	
8634	yxiyftgpxr	510	4867	8634	
876	qsgjpwhzll	1054	3715	876	
7665	phnltgdlke	58	9317	7665	
2005	oiqjsocvjz	1925	8685	2005	
9410	spjbobmatt	810	4813	9410	
6549	yeoxtebbof	2471	9163	6549	
4951	titudqokro	1307	6352	4951	
9425	bzwupmqjio	1018	2896	9425	
9893	ddgoboceqc	2242	7395	9893	
4781	ohgqwakoem	782	3671	4781	
9996	sqtstjygqw	1974	9137	9996	
4953	ewhyithddp	463	2431	4953	
2862	tsqhobaorc	734	2076	2862	
979	pzctkwfuft	1747	6314	979	
2192	ktxlikfqxu	1406	8348	2192	
7797	qfdequshql	769	296	7797	
1938	eppmlpzxmr	964	509	1938	
1786	cewcwtcoxy	1645	5148	1786	
862	fkyxdjpegg	462	2101	862	
9006	dpowrxryxo	2732	7505	9006	
3378	xrfbreumpj	1163	6150	3378	
6609	fdamilwdfg	1673	8118	6609	
7137	slyohnbofz	1507	3294	7137	
3127	mvtaumssmu	284	4050	3127	
7926	kgudoevevh	2223	5973	7926	
5482	edakyewqiu	2306	3722	5482	
3100	mhaxjsbcjv	899	6924	3100	
1661	qimrqwcrjr	2435	5946	1661	
68	ffrzhvihga	2954	9091	68	
5574	kifyhnzkph	1453	7354	5574	
3557	iptpsyxdoz	2634	5621	3557	
3049	kdaiylzgcc	1816	7187	3049	
338	prtmqdsbwl	2967	5832	338	
2030	wzweilfmmw	740	4711	2030	
4395	cnlnlempkr	1293	8828	4395	
620	oelpwjaidf	1699	2435	620	
2272	gdzdkrytgv	2560	7733	2272	
5620	qynlbxvsch	1249	6568	5620	
3869	apflwyuxdi	1301	1490	3869	
1658	bwwqeujsdm	1330	1725	1658	
1982	jgenxgoxdp	2681	4872	1982	
965	bxjxpwghve	2252	7681	965	
4745	qjvpnydfei	2862	4731	4745	
5235	qlpodxzjsl	2067	6532	5235	
3998	lvlcwmrtcr	1040	1949	3998	
9646	dklktvbpis	2918	9467	9646	
6146	doudfejagt	1835	2143	6146	
4512	pblrtpbhpt	541	1489	4512	
468	rcswlmzbph	2325	9972	468	
3105	ubhbmysuym	1613	3748	3105	
5051	ylvdbrqlzz	538	6109	5051	
834	bdlpxydzyl	1059	7083	834	
6800	uwsaoubhvs	2854	8089	6800	
8881	sfhfftlhxh	1195	7484	8881	
8681	gtayfvyrmc	1336	2471	8681	
8681	gtayfvyrmc	1336	3417	8681	
7364	hdzwhososl	754	9551	7364	
1124	aqnmetrtwi	163	2183	1124	
5541	fajxnzaswt	2239	5838	5541	
6877	xeheqsdwnr	731	5842	6877	
1065	ijalyxwwdr	2918	5412	1065	
9588	csipbceqcr	1069	715	9588	
2131	dtczsfnzde	2639	9565	2131	
5549	mbpiafoeve	2033	760	5549	
2983	onuvdxikyk	342	7937	2983	
3750	bgtvuosquj	1330	8196	3750	
3758	gogpdfsiio	695	9569	3758	
1454	dvtxrqemlb	410	3387	1454	
6061	ptalsytake	180	8470	6061	
5026	yhehkgbfps	1967	7941	5026	
7447	ihlmwzvloa	2451	1072	7447	
773	vsgibwtybj	545	3402	773	
8847	wydcpfouza	1428	6548	8847	
3011	wcoyijoghn	97	2144	3011	
2624	lwtnausxup	294	4016	2624	
7553	yebwfspbuq	423	7359	7553	
328	fhnaubbpry	2913	5416	328	
1997	lwupgqirwp	843	8760	1997	
7138	zyuennlliw	2323	539	7138	
7279	bgndftecfa	2921	7741	7279	
5052	ayjfmtxlms	2617	8485	5052	
2034	qfaxetiqrs	533	2801	2034	
1054	yrndyabbmg	2900	2953	1054	
760	qpbprazchg	1729	6133	760	
5905	zvdjfbfaay	1452	2307	5905	
4005	ozdxofkaix	2039	2825	4005	
8941	kckdqsnixg	2289	3461	8941	
7909	bphlapadxu	2027	1854	7909	
1924	lwtholftvo	272	6497	1924	
1559	byiixfgcuw	2076	5149	1559	
1792	zkzpwzquhi	177	3191	1792	
1391	xxfaiqytzy	1372	3437	1391	
9477	cfbbaauyom	1984	4401	9477	
1240	oezidlrpiv	2372	7222	1240	
1692	ptkxlbnzli	2240	1997	1692	
9353	xkphwbzxpi	2947	851	9353	
4179	kxsfnumabr	410	8066	4179	
4778	lohdsxwfyy	2155	6019	4778	
9201	zbyqkmxlen	1830	541	9201	
9205	goqayoemwj	2392	754	9205	
3512	moaroxgexa	2646	4365	3512	
371	wawmbqxbzs	978	5429	371	
504	tifpdkgvtq	2964	8419	504	
7751	pkusuwlowk	9	4334	7751	
6105	zechxgbngb	826	7022	6105	
7213	ovkdfbzemm	2667	9369	7213	
1883	zsklbawvoa	2358	3848	1883	
4840	mohhsjvevy	2986	1137	4840	
319	wwoazmhses	138	568	319	
4589	epulyhihcl	1767	7585	4589	
9053	kjrlomjutv	329	1233	9053	
133	hlaidhjvtx	881	4900	133	
3016	otvsijsdji	1380	740	3016	
7548	ykyrcvbaec	1240	1701	7548	
9630	owdgnpvgnf	1542	8762	9630	
8725	nrvrjlxvpd	1611	579	8725	
1903	vbpfpirqzs	904	5997	1903	
