SCHEDULE.flno  SCHEDULE.aid  AIRCRAFTS.aid  AIRCRAFTS.aname  AIRCRAFTS.cruisingrange  
4762	8796	8796	pxlighfryd	1400	
9156	3644	3644	mehvsnxvhb	1077	
7071	676	676	yneaxcgwxg	833	
6754	3715	3715	eslbpdsbja	2261	
5334	9481	9481	xgztgzrcvl	1300	
7857	7028	7028	sbvalejlef	732	
451	5430	5430	qmtgympbbg	2094	
3350	9789	9789	jtvzyoobmb	1463	
5182	715	715	lqffkqkpar	1342	
6767	8290	8290	obqfsytjar	1604	
1946	4786	4786	mkjyzbrqcc	2554	
5464	7371	7371	bgedxupcev	1583	
9648	2386	2386	znmwezunii	666	
505	8280	8280	lswoavxjpt	992	
166	2386	2386	znmwezunii	666	
5914	6168	6168	yfalvucczy	2427	
6109	5051	5051	ylvdbrqlzz	538	
7348	4030	4030	sjvoyomnyl	311	
5985	5696	5696	tbldfmofdn	409	
8884	4786	4786	mkjyzbrqcc	2554	
2525	8280	8280	lswoavxjpt	992	
688	9481	9481	xgztgzrcvl	1300	
5478	2386	2386	znmwezunii	666	
2243	5569	5569	jzjbzbmtmt	649	
8414	1379	1379	aexsnsxtis	5	
9001	2386	2386	znmwezunii	666	
4284	7028	7028	sbvalejlef	732	
2988	9789	9789	jtvzyoobmb	1463	
7465	6239	6239	bzgtxljxrl	2745	
720	6239	6239	bzgtxljxrl	2745	
6619	9789	9789	jtvzyoobmb	1463	
9034	5950	5950	rmvviqasnf	1054	
8948	756	756	rlzyivjnnv	383	
4077	2386	2386	znmwezunii	666	
1827	676	676	yneaxcgwxg	833	
238	5255	5255	uxewpwsunn	452	
6339	6083	6083	boddtjqtak	2861	
1864	7793	7793	jloilmqdqn	188	
4327	5205	5205	lfvxwslnyv	144	
5078	5430	5430	qmtgympbbg	2094	
3550	6239	6239	bzgtxljxrl	2745	
5642	4030	4030	sjvoyomnyl	311	
3323	8290	8290	obqfsytjar	1604	
6385	6239	6239	bzgtxljxrl	2745	
6283	5569	5569	jzjbzbmtmt	649	
8222	6168	6168	yfalvucczy	2427	
1158	6168	6168	yfalvucczy	2427	
3627	8055	8055	pndokmddbd	1595	
417	5569	5569	jzjbzbmtmt	649	
8906	3057	3057	ulaiuerxia	2255	
2080	2231	2231	rcyemvfxae	1033	
9770	8742	8742	likqcjlpvc	785	
3943	6252	6252	knmwxntusv	1256	
4599	4810	4810	yuaslmhjwq	2383	
1471	2683	2683	ryuhhfvsla	1247	
9532	9892	9892	dahfewutkj	1466	
9849	2089	2089	wofxpzfvye	2457	
5353	3142	3142	fssozkfqeg	2740	
5929	4810	4810	yuaslmhjwq	2383	
4849	2683	2683	ryuhhfvsla	1247	
8543	5521	5521	bschetejld	316	
7339	834	834	bdlpxydzyl	1059	
9956	2231	2231	rcyemvfxae	1033	
7964	9414	9414	iafvfnjhos	120	
7083	834	834	bdlpxydzyl	1059	
4791	8398	8398	wnehnjgkxv	549	
6117	4810	4810	yuaslmhjwq	2383	
5480	1292	1292	kdpogyfmlz	177	
9013	3118	3118	vehqfehqve	892	
1892	1051	1051	wqorqnmeft	749	
3644	9314	9314	dvayzzcbsx	2011	
6525	5204	5204	prtlsbwbfk	2092	
6682	3118	3118	vehqfehqve	892	
4760	2556	2556	pxucxxzgmo	2636	
5607	8044	8044	qbiceslhnl	295	
5896	9328	9328	jcqjmaoyxr	2328	
8978	6682	6682	jcvvkjymeb	1811	
5138	3142	3142	fssozkfqeg	2740	
1850	1484	1484	waacxqyzay	684	
5050	6422	6422	kqvlcdwowu	2825	
3948	9892	9892	dahfewutkj	1466	
5797	8044	8044	qbiceslhnl	295	
7149	548	548	vjmuowpoqj	2724	
771	636	636	bbkpwliaob	1630	
228	3118	3118	vehqfehqve	892	
5506	3189	3189	gacnwyfepr	359	
3465	9594	9594	uekywtanov	2929	
4168	4721	4721	aagpifgvoh	1113	
6454	8742	8742	likqcjlpvc	785	
4378	5943	5943	tiszplgdts	586	
2738	9654	9654	rzgktpbvbf	1583	
6349	5943	5943	tiszplgdts	586	
4580	3984	3984	nmvpqtfpgt	1023	
4125	7604	7604	hpmkdoukvw	2744	
3344	9381	9381	vwztovjcna	1159	
2002	7048	7048	pxwpscepvu	1244	
8478	4444	4444	ojxwbabsjk	1478	
7610	2350	2350	efcazbkfkf	1229	
5928	2781	2781	ydeejdfsen	775	
1403	9620	9620	yiglfnsfnu	222	
4963	7728	7728	hjbivvczaa	171	
8192	2044	2044	trqzvjzjrw	2208	
7188	4858	4858	xcderwksug	151	
894	7604	7604	hpmkdoukvw	2744	
2417	9827	9827	fvarjzgmoa	341	
7725	8487	8487	zolzlaeeho	1799	
2515	1935	1935	mhuhuncafg	2561	
1810	5943	5943	tiszplgdts	586	
4493	3954	3954	fvmjrosnhp	2056	
1843	2316	2316	vibwlbycfn	2126	
1364	3954	3954	fvmjrosnhp	2056	
9490	2873	2873	sezouqvurq	613	
1397	4670	4670	kvkumzoflv	1252	
2813	5830	5830	mstuhjcrao	576	
9530	7604	7604	hpmkdoukvw	2744	
8472	6829	6829	dzzrlfywmn	1325	
1697	3984	3984	nmvpqtfpgt	1023	
1385	9381	9381	vwztovjcna	1159	
7451	4106	4106	njhvcizhdb	2488	
2585	1135	1135	thcrjwdiog	2574	
5167	2316	2316	vibwlbycfn	2126	
5652	9714	9714	oskpehmfqr	2073	
7207	1935	1935	mhuhuncafg	2561	
8262	866	866	jlvwzubrii	357	
8931	9654	9654	rzgktpbvbf	1583	
1940	1370	1370	zsxneiztzr	1018	
934	2316	2316	vibwlbycfn	2126	
7926	7728	7728	hjbivvczaa	171	
3097	4858	4858	xcderwksug	151	
6223	5836	5836	ljwjgvraos	163	
1540	1935	1935	mhuhuncafg	2561	
3427	5943	5943	tiszplgdts	586	
8960	5943	5943	tiszplgdts	586	
8184	7743	7743	kqonvnwvie	1298	
9735	6396	6396	sugtglwjyf	105	
4458	9654	9654	rzgktpbvbf	1583	
5056	118	118	irlxyjgrcc	250	
6852	866	866	jlvwzubrii	357	
1149	4003	4003	zctbriiatc	51	
7817	1026	1026	amzatnwhlz	2365	
5597	8170	8170	qlwvbcdjzs	214	
5228	4845	4845	vvkumabvzq	143	
7955	3559	3559	akgvpkvozh	115	
9610	2684	2684	yngjygxbyu	1516	
9936	7309	7309	uplflpcwwi	2419	
1754	3224	3224	dywueqjcuf	833	
707	6842	6842	covswjcclh	846	
200	8873	8873	zobhncyjcm	1050	
8272	1690	1690	bbttlxubmw	1433	
3552	3224	3224	dywueqjcuf	833	
9218	8597	8597	qgzlhlueai	930	
1114	1026	1026	amzatnwhlz	2365	
8677	8684	8684	vdsibicned	2110	
8451	3257	3257	fbdajvepzj	2985	
6977	3224	3224	dywueqjcuf	833	
5988	4181	4181	fxnzczlpvi	1555	
7484	8881	8881	sfhfftlhxh	1195	
8089	6800	6800	uwsaoubhvs	2854	
2512	6658	6658	rctgchftgb	2111	
3594	8881	8881	sfhfftlhxh	1195	
4769	3883	3883	ydayxulxnw	2182	
9416	408	408	jrnqtjuibr	47	
1569	5563	5563	fakjwvxthk	2053	
1875	798	798	eilgksekku	248	
1869	8170	8170	qlwvbcdjzs	214	
571	6046	6046	hxhsobclna	67	
6387	9945	9945	pbrlthlshy	2217	
1887	6800	6800	uwsaoubhvs	2854	
6022	7309	7309	uplflpcwwi	2419	
7705	4839	4839	kauwygpqzf	2592	
9165	9945	9945	pbrlthlshy	2217	
1661	1879	1879	kezigzrybf	340	
8358	8873	8873	zobhncyjcm	1050	
6305	4249	4249	weevuavaci	439	
6799	1026	1026	amzatnwhlz	2365	
3667	4824	4824	otippjksfi	2466	
9815	5807	5807	acddgcdzcd	1721	
6645	798	798	eilgksekku	248	
4231	3762	3762	wgyfcxvywb	2574	
8187	5025	5025	ksfdylwwkj	1171	
6348	8863	8863	amvnivripb	2363	
5525	9888	9888	onqcbieume	2189	
1811	2017	2017	fkbswudjyg	2646	
7437	2017	2017	fkbswudjyg	2646	
8716	6318	6318	pvaymvipkd	995	
5239	1204	1204	gnsfrcquuq	1374	
4170	3500	3500	sqhsyuuids	196	
5702	3182	3182	kzshhlcshw	1145	
4004	2986	2986	oplnqeyshf	2352	
4699	7695	7695	cqsxizczdb	345	
5739	2137	2137	fwdlyqpqir	1430	
5117	2986	2986	oplnqeyshf	2352	
7496	8945	8945	qgylylyhhi	1396	
4648	2017	2017	fkbswudjyg	2646	
981	3182	3182	kzshhlcshw	1145	
2555	1130	1130	obrtzawsml	1797	
6229	735	735	ahltwiuipd	1469	
4976	6263	6263	hzhcwqakdx	1310	
4389	1767	1767	zxsquowgww	2748	
7456	7695	7695	cqsxizczdb	345	
6231	4712	4712	noyoeglbif	499	
5044	706	706	ejoenehsca	143	
5552	6099	6099	cvknhfzhrf	2867	
239	3082	3082	yruksstpfq	1940	
6734	7252	7252	cvpqmxabky	84	
8333	5789	5789	aidzainoql	343	
7164	1767	1767	zxsquowgww	2748	
4034	5070	5070	ykfdvkgypj	1325	
9899	735	735	ahltwiuipd	1469	
3837	5809	5809	dnnftyhxev	2981	
460	3252	3252	crmliwanwz	2181	
9706	6099	6099	cvknhfzhrf	2867	
159	6593	6593	ihovxggehg	1500	
7076	1328	1328	hnjqgihvdu	589	
8722	9208	9208	phhdoxwsyz	90	
9965	3500	3500	sqhsyuuids	196	
1764	2017	2017	fkbswudjyg	2646	
2094	6593	6593	ihovxggehg	1500	
5139	735	735	ahltwiuipd	1469	
7658	2716	2716	fknwlglxof	391	
758	4683	4683	mfruqcigdt	1905	
2574	1130	1130	obrtzawsml	1797	
8826	5070	5070	ykfdvkgypj	1325	
4526	4899	4899	xcutjezjuy	947	
852	3627	3627	iyhggoznbe	1554	
277	8272	8272	vbawvonwvv	1302	
1354	2486	2486	xgdbxoqazm	559	
5358	9258	9258	zdkoggvher	1800	
1184	2564	2564	tpvpbfhust	2975	
5071	906	906	lnzkzsglkr	100	
1231	5935	5935	wnmcxkcwzk	1423	
2541	6316	6316	pluhicpsan	2126	
8168	3982	3982	vavmrrmbwb	906	
6731	15	15	jhvvfxwthb	2227	
7605	7031	7031	tasfeqakti	833	
3572	3804	3804	elbkocunul	1756	
4399	8207	8207	btripdmjht	2802	
7902	3982	3982	vavmrrmbwb	906	
9961	8229	8229	dxfpxoqdao	671	
3867	3982	3982	vavmrrmbwb	906	
8452	9258	9258	zdkoggvher	1800	
7507	514	514	nofjkirita	2224	
2211	7951	7951	pxskuqrmnx	1959	
2539	5894	5894	oetmmnfrto	2000	
3045	8272	8272	vbawvonwvv	1302	
8250	8207	8207	btripdmjht	2802	
1934	1407	1407	lnllckkfcl	845	
2949	5894	5894	oetmmnfrto	2000	
4614	815	815	hzhquqkqhl	1473	
1162	7427	7427	uyjndujush	58	
8223	9775	9775	nffvszwrhz	513	
7881	5818	5818	twywurxbcj	2	
2685	2486	2486	xgdbxoqazm	559	
7580	6316	6316	pluhicpsan	2126	
3880	514	514	nofjkirita	2224	
4955	884	884	alziuwjxlo	2696	
2483	2737	2737	ncjwlgnajs	2153	
1166	3804	3804	elbkocunul	1756	
9771	4988	4988	wdjtavteyt	641	
6435	2737	2737	ncjwlgnajs	2153	
5906	5935	5935	wnmcxkcwzk	1423	
3408	815	815	hzhquqkqhl	1473	
8298	5143	5143	plaaxpzasb	1777	
5489	8272	8272	vbawvonwvv	1302	
4845	6400	6400	ewcycszjno	712	
6519	8229	8229	dxfpxoqdao	671	
4117	7244	7244	higievpiak	308	
8663	9891	9891	hhcufgpnbl	266	
7250	2091	2091	hqwssowugx	202	
8953	4295	4295	mmbrdilhjo	550	
7273	1407	1407	lnllckkfcl	845	
8352	7103	7103	qwshrbcvls	2769	
6739	8430	8430	fabctyaujg	1792	
4916	2193	2193	lhrzxrjnno	2416	
2017	1761	1761	yprmbuhylb	1921	
9452	5305	5305	sybhwujygk	1510	
9230	2493	2493	yaxxuhatbr	2020	
8616	5291	5291	eakorlzvsz	2037	
3059	107	107	msxebeknwo	1594	
5610	8230	8230	fjssftdgmk	2339	
4057	5241	5241	cdedfgjhbq	87	
7644	8430	8430	fabctyaujg	1792	
6698	5142	5142	addngfdiug	1168	
6507	2962	2962	ertgqvungd	641	
9365	4869	4869	lwsierryzb	2114	
9868	107	107	msxebeknwo	1594	
485	5032	5032	dtewpthocl	1999	
9653	5142	5142	addngfdiug	1168	
3351	8971	8971	dnezkecldy	2301	
794	5142	5142	addngfdiug	1168	
4680	9705	9705	pphtbydouj	56	
1057	8230	8230	fjssftdgmk	2339	
3454	3759	3759	giojmtqali	2803	
1167	7916	7916	ggyhfiubti	820	
6209	8430	8430	fabctyaujg	1792	
8495	107	107	msxebeknwo	1594	
8077	7180	7180	hyglqoayhc	347	
7573	1149	1149	gwlkvofyys	457	
5433	8430	8430	fabctyaujg	1792	
6151	6853	6853	zcsrpfjujy	1236	
3616	9137	9137	sojtfycplv	1185	
961	4928	4928	vhtsfmafwi	1286	
8375	5142	5142	addngfdiug	1168	
4342	6595	6595	xnpcyhrrwo	2904	
1896	6513	6513	hjlrjpgzgl	793	
6228	7180	7180	hyglqoayhc	347	
3436	8603	8603	tiunbejnhd	2241	
3986	7180	7180	hyglqoayhc	347	
2096	8876	8876	kdorzanqlr	2875	
6808	8603	8603	tiunbejnhd	2241	
2760	5980	5980	yhinzekjxe	35	
691	1819	1819	tjirvnqwpg	1770	
6887	6535	6535	dlerkfuxug	670	
4074	8994	8994	iswzpvtlxw	625	
4883	5980	5980	yhinzekjxe	35	
5450	4869	4869	lwsierryzb	2114	
9817	8603	8603	tiunbejnhd	2241	
6669	2383	2383	slbvamvamf	2572	
5253	1193	1193	bfnnvcdakd	671	
1867	45	45	shcndcdbwi	2604	
8807	8681	8681	gtayfvyrmc	1336	
8041	9024	9024	gbjjldollu	1165	
8954	2147	2147	ysurisizgk	1811	
3937	8146	8146	byixmcojzb	2913	
7289	1913	1913	ouzphwvzrz	728	
558	7016	7016	fmsyxwzdvc	1660	
4290	8146	8146	byixmcojzb	2913	
7954	5578	5578	uuhfottebq	1135	
9155	6339	6339	vzjpcsbsyl	566	
6691	7595	7595	llgfajvvkd	573	
4474	7364	7364	hdzwhososl	754	
5873	6639	6639	cvfsrfwqsn	1115	
9551	7364	7364	hdzwhososl	754	
2471	8681	8681	gtayfvyrmc	1336	
3417	8681	8681	gtayfvyrmc	1336	
1975	599	599	olfhnwubmj	1789	
1428	7756	7756	kdnbohuleq	136	
8903	3617	3617	rusvudokdy	644	
7714	4022	4022	inyzcnrlcl	2663	
4275	2306	2306	amfbdxxvek	2023	
7876	5870	5870	zrvgdjshuq	1625	
4236	6339	6339	vzjpcsbsyl	566	
263	4731	4731	dsjizdqtfa	1154	
3232	8465	8465	srlzzftulw	2480	
1745	9024	9024	gbjjldollu	1165	
7612	9001	9001	pifkzqfubc	1309	
6592	2147	2147	ysurisizgk	1811	
3945	9024	9024	gbjjldollu	1165	
1046	7518	7518	tpdxwtctox	2170	
5523	7756	7756	kdnbohuleq	136	
9776	9024	9024	gbjjldollu	1165	
4258	2020	2020	oicbozrgao	1405	
3271	7756	7756	kdnbohuleq	136	
817	5870	5870	zrvgdjshuq	1625	
759	5870	5870	zrvgdjshuq	1625	
7764	599	599	olfhnwubmj	1789	
4660	9135	9135	geyyqwbhmx	1024	
569	2020	2020	oicbozrgao	1405	
6214	483	483	wlklyrvhbo	1910	
1398	9407	9407	iojrljkbir	1150	
8979	2361	2361	dkxzypwylw	727	
9767	8284	8284	grrkdzscou	2817	
724	3526	3526	sgmlkzfuiv	220	
8742	9924	9924	bpluvvubav	1075	
3860	2868	2868	kfwcvppeuf	1716	
1039	4350	4350	sxdjggbalu	1480	
8636	9853	9853	fepzwflofd	2147	
4361	5118	5118	uyzhvgznub	1602	
7626	7224	7224	jagqmxmntb	773	
5380	4739	4739	pmpcjxzwkw	1724	
3207	4350	4350	sxdjggbalu	1480	
148	3001	3001	qsmofqgxuv	1420	
6984	403	403	qqehfzbxqt	2230	
9422	403	403	qqehfzbxqt	2230	
9855	769	769	urgqwgutjb	415	
4464	9390	9390	efjeovsfkq	2760	
3185	5433	5433	gjilisrapv	252	
905	9853	9853	fepzwflofd	2147	
6986	4267	4267	yhtubanjxz	2242	
6259	3131	3131	hlyuoabfnh	213	
8214	8638	8638	htbyzddabh	707	
8889	9223	9223	hhxynzzzhr	1149	
2879	3131	3131	hlyuoabfnh	213	
9477	3586	3586	tsazsaywkn	2117	
2246	6328	6328	yzeexedjbr	1839	
4149	279	279	otgynddnjq	1289	
5521	8284	8284	grrkdzscou	2817	
5423	8284	8284	grrkdzscou	2817	
6203	6377	6377	abaymmuhye	15	
3484	1667	1667	ikldxrquik	392	
3115	9911	9911	vjvvvttifc	1092	
361	2547	2547	qvfziektqu	290	
2592	7224	7224	jagqmxmntb	773	
9840	8638	8638	htbyzddabh	707	
786	6328	6328	yzeexedjbr	1839	
1691	6328	6328	yzeexedjbr	1839	
3148	6131	6131	fbspxvzyry	2211	
6246	5829	5829	hapnvstcti	1625	
5439	7958	7958	gwnvliogqr	2133	
5792	6156	6156	vwhrxrrrlw	1084	
1954	1124	1124	aqnmetrtwi	163	
7676	5405	5405	ywcwnxjptu	531	
652	5043	5043	ljzgqecbdt	906	
7863	7264	7264	dqhcrhdzza	1004	
6110	9903	9903	skthszsqsj	715	
2070	5541	5541	fajxnzaswt	2239	
4968	9855	9855	pgzlmhimpl	2992	
5838	5541	5541	fajxnzaswt	2239	
2183	1124	1124	aqnmetrtwi	163	
9768	6721	6721	vvngckjzfd	2409	
8958	1221	1221	ciyyritioz	175	
4950	1152	1152	wzuuucxdlf	2852	
4685	3983	3983	pmgvdifons	836	
9423	5541	5541	fajxnzaswt	2239	
1432	4073	4073	idaodjvzza	1532	
3806	6131	6131	fbspxvzyry	2211	
7861	882	882	hjmzxkkscq	2530	
1070	6156	6156	vwhrxrrrlw	1084	
3786	1596	1596	jvmxrlfkqw	1366	
8845	1596	1596	jvmxrlfkqw	1366	
7904	1596	1596	jvmxrlfkqw	1366	
2446	6156	6156	vwhrxrrrlw	1084	
3712	5979	5979	vnlopcleuc	2144	
9731	5043	5043	ljzgqecbdt	906	
2201	3630	3630	revmlpeibe	572	
7653	759	759	eggyztubwa	272	
1336	5590	5590	alxmthbicq	2501	
8201	5979	5979	vnlopcleuc	2144	
874	16	16	cfacgeebkp	2064	
7244	5829	5829	hapnvstcti	1625	
2711	5590	5590	alxmthbicq	2501	
7360	5548	5548	gpdotznfpz	860	
9571	7352	7352	ibwzmiouyw	1171	
9166	9604	9604	ujnrrforrz	1243	
8704	7262	7262	tlhsvhshdk	2481	
2746	5457	5457	pdngzlpuej	1611	
5872	7532	7532	sopynyfolg	2489	
414	516	516	psahvdtmjl	951	
6333	1167	1167	yhcpqwdrhm	2321	
5963	1916	1916	meaugbxmoa	1344	
653	7532	7532	sopynyfolg	2489	
4927	6359	6359	ahzsmmlwhb	605	
5839	5457	5457	pdngzlpuej	1611	
7547	9488	9488	iaroawfhoe	2310	
4289	9797	9797	ccumzygapx	1363	
3304	5446	5446	gilczikoko	2615	
7168	5548	5548	gpdotznfpz	860	
3764	145	145	pebkugsavw	2536	
8447	904	904	hiryusenau	2032	
7384	516	516	psahvdtmjl	951	
7092	7425	7425	oonnmhsytp	2501	
9393	5495	5495	ldjljumjvh	686	
4208	1991	1991	pbsztvgccs	918	
9862	6359	6359	ahzsmmlwhb	605	
7648	5547	5547	buhebfkimv	1032	
6145	5495	5495	ldjljumjvh	686	
8101	7262	7262	tlhsvhshdk	2481	
1830	6359	6359	ahzsmmlwhb	605	
2911	4212	4212	fqvkjvpzip	2176	
1441	6359	6359	ahzsmmlwhb	605	
7754	7407	7407	otgrpoatzy	637	
1669	9460	9460	xuvaumqiwj	446	
9055	4653	4653	yabzoaylct	2979	
1873	9460	9460	xuvaumqiwj	446	
2609	904	904	hiryusenau	2032	
1219	8117	8117	pnytrschgc	241	
9970	8117	8117	pnytrschgc	241	
9905	7579	7579	amwwwfkner	1184	
7969	1577	1577	mkylopbgrz	2414	
9993	4212	4212	fqvkjvpzip	2176	
593	516	516	psahvdtmjl	951	
5226	516	516	psahvdtmjl	951	
5978	1873	1873	vstootqgdh	1214	
6163	7532	7532	sopynyfolg	2489	
3053	6359	6359	ahzsmmlwhb	605	
7875	9413	9413	rpdepsqgry	1570	
8392	8117	8117	pnytrschgc	241	
2681	9413	9413	rpdepsqgry	1570	
8693	5495	5495	ldjljumjvh	686	
7194	1991	1991	pbsztvgccs	918	
5291	1511	1511	wujuhshdgj	315	
584	1511	1511	wujuhshdgj	315	
875	5457	5457	pdngzlpuej	1611	
7618	1511	1511	wujuhshdgj	315	
9707	1511	1511	wujuhshdgj	315	
2206	5548	5548	gpdotznfpz	860	
8362	1511	1511	wujuhshdgj	315	
7458	7631	7631	vhzcugzjrj	792	
8769	1324	1324	yttnjaoizp	1761	
9406	5860	5860	ggvrcmzetp	49	
3211	6788	6788	zomsxvnqtr	1429	
7524	8903	8903	nlnwwelkoh	1251	
9666	8682	8682	biqlkqthzy	1305	
8763	6788	6788	zomsxvnqtr	1429	
3349	6703	6703	liezgmwpuq	2764	
1109	7479	7479	hqcqevrxnp	2703	
6740	5606	5606	grvsmzlpfe	1038	
965	5623	5623	otmdzsabmp	1201	
4274	8903	8903	nlnwwelkoh	1251	
6422	6367	6367	dbvykzzipq	1355	
6125	3058	3058	wutjvcdnqk	616	
170	5860	5860	ggvrcmzetp	49	
8275	9688	9688	ppzvtovnyu	2124	
8277	343	343	lmncjgxtsj	1912	
1028	2155	2155	tzwfwtnxpr	852	
5805	6319	6319	mwhdfkiaxp	2348	
2029	6367	6367	dbvykzzipq	1355	
2516	6788	6788	zomsxvnqtr	1429	
6501	5606	5606	grvsmzlpfe	1038	
8698	3058	3058	wutjvcdnqk	616	
939	1142	1142	xuhiocdslh	739	
4482	5623	5623	otmdzsabmp	1201	
3043	4472	4472	ikflgwltsd	2015	
9360	2798	2798	akibqftjuq	2719	
7657	8682	8682	biqlkqthzy	1305	
5169	6788	6788	zomsxvnqtr	1429	
1698	6487	6487	ouwmemztyw	306	
7540	6287	6287	lribfqjpfw	1643	
3693	8200	8200	bdylcrftmi	1895	
5296	9519	9519	gqmjjiscbh	2729	
4364	5094	5094	jjpyyzrexk	1785	
8975	7479	7479	hqcqevrxnp	2703	
8625	4932	4932	xuruzljzuv	2214	
5593	8123	8123	gkfpepnnzy	995	
8577	6310	6310	ejmchjsggr	824	
201	2443	2443	gihmjvaqub	2763	
2500	5860	5860	ggvrcmzetp	49	
585	9447	9447	uksflskwao	2836	
1431	2798	2798	akibqftjuq	2719	
8883	1142	1142	xuhiocdslh	739	
1502	7133	7133	asaejqojpj	2698	
4266	9589	9589	hkfptnyehe	1931	
101	6529	6529	mxsllrvmol	659	
1727	1981	1981	ejnzzeypzq	2766	
6922	4800	4800	cakvxzjcxt	1199	
7570	8707	8707	jltnwgjciv	1969	
9987	1021	1021	xislxaiuux	2037	
6457	3449	3449	kijmvxjtny	2220	
2085	8980	8980	yzffnmwnhy	391	
1027	1981	1981	ejnzzeypzq	2766	
5842	6877	6877	xeheqsdwnr	731	
5001	8710	8710	grygbfssqi	1051	
3214	5912	5912	xyswruambs	2529	
9527	6877	6877	xeheqsdwnr	731	
6033	3412	3412	grhbpljmux	1018	
2626	3817	3817	ckeduxydnh	2660	
9058	5912	5912	xyswruambs	2529	
3247	5288	5288	ekxglqglqg	2319	
5417	3412	3412	grhbpljmux	1018	
4491	3449	3449	kijmvxjtny	2220	
2810	7153	7153	iiplgrzsav	2089	
2625	6835	6835	adzmlmrwes	1984	
3030	6835	6835	adzmlmrwes	1984	
7167	1021	1021	xislxaiuux	2037	
2887	2726	2726	jxenrivnbu	1605	
2974	9514	9514	zqdadtxhvl	556	
9808	594	594	dejjqekywn	1245	
1991	3294	3294	kjwqvwicum	1719	
3798	6835	6835	adzmlmrwes	1984	
519	7512	7512	kyleymqypj	1221	
2316	3534	3534	tqvdkvtvnz	835	
7928	6529	6529	mxsllrvmol	659	
6392	4189	4189	hzvpdeauoe	1569	
9105	9254	9254	ocmwqmvcvs	1797	
6685	8060	8060	dpdvnvuocd	1659	
4696	5912	5912	xyswruambs	2529	
2768	3449	3449	kijmvxjtny	2220	
8971	5912	5912	xyswruambs	2529	
2171	5288	5288	ekxglqglqg	2319	
3050	7565	7565	iwylbzouzd	2589	
8757	7966	7966	jbpzsjrenz	982	
8553	8980	8980	yzffnmwnhy	391	
2354	1912	1912	zdwhspzocl	2538	
887	4045	4045	levvsbjwgo	732	
1650	4045	4045	levvsbjwgo	732	
3389	5701	5701	qbbywillhq	1410	
4233	1040	1040	ykohibmaew	2796	
7708	66	66	qnhidzgaug	1291	
1985	3267	3267	hyhmfkqjpf	2757	
3610	4204	4204	pxixkponoq	243	
2347	517	517	mspilazuuk	2812	
3174	1040	1040	ykohibmaew	2796	
5659	5212	5212	wfjwcykpxl	167	
1683	5781	5781	thwqrjzlqe	1958	
1495	66	66	qnhidzgaug	1291	
4314	5781	5781	thwqrjzlqe	1958	
3589	844	844	dfkqnxrkbr	1239	
6891	517	517	mspilazuuk	2812	
2322	1785	1785	gvszwiipym	2011	
501	2138	2138	swymauzqki	2844	
7710	5208	5208	yexrebccbr	2801	
4687	6089	6089	esiqilrrem	1564	
2818	818	818	jsvfszggxm	2924	
4958	1776	1776	sfaimpkszf	1925	
83	4927	4927	ljpkgzhxxw	2725	
1726	2769	2769	jhumyxwffk	2881	
9278	2769	2769	jhumyxwffk	2881	
1130	1785	1785	gvszwiipym	2011	
2366	6119	6119	ibszjfxpby	1963	
8503	4204	4204	pxixkponoq	243	
9984	66	66	qnhidzgaug	1291	
8141	6899	6899	rpexlxuawj	1523	
3061	2769	2769	jhumyxwffk	2881	
3604	517	517	mspilazuuk	2812	
7628	6351	6351	rsnvgnkhyl	1734	
4941	9741	9741	wlkisojdrp	2001	
5779	4503	4503	cybkaeotml	1037	
2436	2138	2138	swymauzqki	2844	
4312	203	203	pknjmealac	1899	
1370	4045	4045	levvsbjwgo	732	
1802	818	818	jsvfszggxm	2924	
9264	4204	4204	pxixkponoq	243	
2372	784	784	pcdeegmjpy	2834	
4484	366	366	buwnnqouqh	2060	
8015	6398	6398	owhssuywex	2680	
2334	3123	3123	pgsappjiwc	1978	
3184	6432	6432	jjqlvycuvz	2602	
5130	5202	5202	bjnsshyqkh	2250	
184	927	927	xqaixnxaaq	2268	
5766	6871	6871	giaticwqbd	1586	
1885	5202	5202	bjnsshyqkh	2250	
4103	6345	6345	yycbkmuagb	2618	
4798	2581	2581	glsqlebffh	1192	
6663	840	840	xluaspnwte	2359	
1458	5550	5550	nxnbiukilo	725	
454	366	366	buwnnqouqh	2060	
444	5550	5550	nxnbiukilo	725	
9759	283	283	uzhfjychsc	1756	
6078	6224	6224	pvetpeckas	1953	
6983	5194	5194	tvquapebfp	2942	
7990	6871	6871	giaticwqbd	1586	
3282	840	840	xluaspnwte	2359	
8936	4431	4431	gnykrpyrex	2235	
158	6432	6432	jjqlvycuvz	2602	
3736	6432	6432	jjqlvycuvz	2602	
8153	3443	3443	aanunzncyl	1886	
9471	5496	5496	zrdgeqhpgm	1928	
2155	1172	1172	snaxtalyii	1943	
3009	9194	9194	vtlgncegpj	2919	
2861	2995	2995	jctgurgijl	610	
6885	1408	1408	bnswafovbs	1228	
3113	5194	5194	tvquapebfp	2942	
4749	927	927	xqaixnxaaq	2268	
6787	2201	2201	fnuyskpjlx	225	
4561	3443	3443	aanunzncyl	1886	
6067	5496	5496	zrdgeqhpgm	1928	
8915	283	283	uzhfjychsc	1756	
6714	1778	1778	uxlhuvxrxd	729	
4147	283	283	uzhfjychsc	1756	
2389	3094	3094	pvrvkaymge	879	
9434	3181	3181	plkepejpzs	1562	
